,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano,Produto das lavouras temporárias e permanentes (Código),Produto das lavouras temporárias e permanentes
8631,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
8632,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
8633,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
8634,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40271,Tangerina
8635,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40126,Tomate
8636,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
8637,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
8638,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
8639,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
8640,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40274,Uva
8641,6,Município,40,Mil Reais,11585,2309102,Mulungu (CE),215,Valor da produção,2019,2019,0,Total
8642,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40129,Abacate
8643,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
8644,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,45982,Açaí
8645,6,Município,40,Mil Reais,...,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
8646,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
8647,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
8648,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40100,Alho
8649,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
8650,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
8651,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
8652,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40131,Azeitona
8653,6,Município,40,Mil Reais,2375,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
8654,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40104,Batata-doce
8655,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
8656,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
8657,6,Município,40,Mil Reais,...,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
8658,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
8659,6,Município,40,Mil Reais,1475,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
8660,6,Município,40,Mil Reais,1475,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
8661,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
8662,6,Município,40,Mil Reais,...,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40330,Caju
8663,6,Município,40,Mil Reais,70,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
8664,6,Município,40,Mil Reais,...,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
8665,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40142,Caqui
8666,6,Município,40,Mil Reais,14,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
8667,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40107,Cebola
8668,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
8669,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
8670,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
8671,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
8672,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
8673,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
8674,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
8675,6,Município,40,Mil Reais,604,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
8676,6,Município,40,Mil Reais,1256,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
8677,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40148,Figo
8678,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
8679,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
8680,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40149,Goiaba
8681,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
8682,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
8683,6,Município,40,Mil Reais,29,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40151,Laranja
8684,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40152,Limão
8685,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
8686,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40260,Maçã
8687,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
8688,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40261,Mamão
8689,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
8690,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40119,Mandioca
8691,6,Município,40,Mil Reais,65,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40262,Manga
8692,6,Município,40,Mil Reais,266,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40263,Maracujá
8693,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40264,Marmelo
8694,6,Município,40,Mil Reais,1,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40120,Melancia
8695,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40121,Melão
8696,6,Município,40,Mil Reais,746,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
8697,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
8698,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40266,Palmito
8699,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40267,Pera
8700,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40268,Pêssego
8701,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
8702,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
8703,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
8704,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
8705,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
8706,6,Município,40,Mil Reais,24,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40271,Tangerina
8707,6,Município,40,Mil Reais,4660,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40126,Tomate
8708,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
8709,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
8710,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
8711,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
8712,6,Município,40,Mil Reais,-,2309102,Mulungu (CE),215,Valor da produção,2019,2019,40274,Uva
8713,6,Município,40,Mil Reais,2366,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,0,Total
8714,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40129,Abacate
8715,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
8716,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,45982,Açaí
8717,6,Município,40,Mil Reais,...,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
8718,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
8719,6,Município,40,Mil Reais,2,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
8720,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40100,Alho
8721,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
8722,6,Município,40,Mil Reais,18,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
8723,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
8724,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40131,Azeitona
8725,6,Município,40,Mil Reais,134,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
8726,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40104,Batata-doce
8727,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
8728,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
8729,6,Município,40,Mil Reais,...,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
8730,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
8731,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
8732,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
8733,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
8734,6,Município,40,Mil Reais,...,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40330,Caju
8735,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
8736,6,Município,40,Mil Reais,...,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
8737,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40142,Caqui
8738,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
8739,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40107,Cebola
8740,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
8741,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
8742,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
8743,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
8744,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
8745,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
8746,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
8747,6,Município,40,Mil Reais,196,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
8748,6,Município,40,Mil Reais,400,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
8749,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40148,Figo
8750,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
8751,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
8752,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40149,Goiaba
8753,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
8754,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
8755,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40151,Laranja
8756,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40152,Limão
8757,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
8758,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40260,Maçã
8759,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
8760,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40261,Mamão
8761,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
8762,6,Município,40,Mil Reais,150,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40119,Mandioca
8763,6,Município,40,Mil Reais,13,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40262,Manga
8764,6,Município,40,Mil Reais,83,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40263,Maracujá
8765,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40264,Marmelo
8766,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40120,Melancia
8767,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40121,Melão
8768,6,Município,40,Mil Reais,1048,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
8769,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
8770,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40266,Palmito
8771,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40267,Pera
8772,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40268,Pêssego
8773,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
8774,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
8775,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
8776,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
8777,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
8778,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40271,Tangerina
8779,6,Município,40,Mil Reais,322,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40126,Tomate
8780,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
8781,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
8782,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
8783,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
8784,6,Município,40,Mil Reais,-,2309201,Nova Olinda (CE),215,Valor da produção,2019,2019,40274,Uva
8785,6,Município,40,Mil Reais,1441,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,0,Total
8786,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40129,Abacate
8787,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
8788,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,45982,Açaí
8789,6,Município,40,Mil Reais,...,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
8790,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
8791,6,Município,40,Mil Reais,16,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
8792,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40100,Alho
8793,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
8794,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
8795,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
8796,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40131,Azeitona
8797,6,Município,40,Mil Reais,54,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
8798,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40104,Batata-doce
8799,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
8800,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
8801,6,Município,40,Mil Reais,...,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
8802,6,Município,40,Mil Reais,-,2309300,Nova Russas (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
